Centroid_ID,Centroid_Name,Centroid_Lat,Centroid_Lon,Polling_Place_ID,Polling_Place_PostCode,Polling_Place_Name,Polling_Place_Address,Distance_m
8,,-37.80910927386634,144.92545908085012,6525,3141.0,Toorak-South Yarra Library,340 Toorak Rd,7331.603574137798
8,,-37.80910927386634,144.92545908085012,6533,3006.0,Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",2934.2369310216473
8,,-37.80910927386634,144.92545908085012,6541,3004.0,Deaf Children Australia,597 St Kilda Rd,6714.1706111543435
8,,-37.80910927386634,144.92545908085012,6543,3141.0,Renown Kindergarten,20 Cliff St,7077.995399571168
8,,-37.80910927386634,144.92545908085012,6544,3141.0,Melbourne High School,1 Forrest Hill,6706.508475850985
8,,-37.80910927386634,144.92545908085012,6545,3141.0,South Yarra Community Baptist Church,12 Surrey Rd,7620.841534007219
8,,-37.80910927386634,144.92545908085012,6546,3141.0,South Yarra Community Baptist Church,12 Surrey Rd,7620.841534007219
8,,-37.80910927386634,144.92545908085012,6607,3006.0,Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",2934.2369310216473
8,,-37.80910927386634,144.92545908085012,6745,3006.0,Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",2934.2369310216473
8,,-37.80910927386634,144.92545908085012,6787,3006.0,Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",2934.2369310216473
8,,-37.80910927386634,144.92545908085012,6838,3006.0,Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",2934.2369310216473
8,,-37.80910927386634,144.92545908085012,6904,3006.0,Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",2934.2369310216473
8,,-37.80910927386634,144.92545908085012,6926,3004.0,Deaf Children Australia,597 St Kilda Rd,6714.1706111543435
8,,-37.80910927386634,144.92545908085012,6943,3207.0,"Old School Hall, St Peter & Paul's Church",cnr Montague and Bank Sts,3893.170645807876
8,,-37.80910927386634,144.92545908085012,6944,3141.0,St Martins Hall,120 Millswyn St,5639.699651695905
8,,-37.80910927386634,144.92545908085012,6947,3006.0,Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",2934.2369310216473
8,,-37.80910927386634,144.92545908085012,6948,3006.0,Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",2934.2369310216473
8,,-37.80910927386634,144.92545908085012,6950,3207.0,Liardet Hall (Southport Community Centre),Liardet Street Community Centre,3499.7685005436515
8,,-37.80910927386634,144.92545908085012,6951,3207.0,Albert Park College Environmental Arts Hub,Albert Park Secondary College,3891.1027698864077
8,,-37.80910927386634,144.92545908085012,6952,3207.0,Port Melbourne Primary School,415 Graham St,2977.7663685686393
8,,-37.80910927386634,144.92545908085012,6957,3004.0,Deaf Children Australia,597 St Kilda Rd,6714.1706111543435
8,,-37.80910927386634,144.92545908085012,6961,3207.0,Fishermans Bend Community Centre,10 Centre Ave,3099.4899300241327
8,,-37.80910927386634,144.92545908085012,6962,3006.0,Victorian College of the Arts Secondary School,57 Miles St,4068.771271210606
8,,-37.80910927386634,144.92545908085012,6963,3006.0,"The Octagon, University of Melbourne Southbank Campus",50 Dodds Street,4188.649672553127
8,,-37.80910927386634,144.92545908085012,6965,3141.0,South Yarra Community Baptist Church,12 Surrey Rd,7620.841534007219
8,,-37.80910927386634,144.92545908085012,7068,3032.0,Wingate Community Centre,13a Wingate Ave,3346.264453973746
8,,-37.80910927386634,144.92545908085012,7069,3032.0,St Mary's School,St Marys Primary School,4062.677173317869
8,,-37.80910927386634,144.92545908085012,7070,3032.0,Ascot Vale Primary School,Bank St,3841.7084417055453
8,,-37.80910927386634,144.92545908085012,7071,3032.0,Ascot Vale West Primary School,Ascot Vale West Primary,3407.2288267895865
8,,-37.80910927386634,144.92545908085012,7084,3031.0,St Brendans School,St Brendans Primary School,2821.5298064138315
8,,-37.80910927386634,144.92545908085012,7094,3031.0,"Kensington Primary School, Victoria",McCracken St,1860.1865557467022
8,,-37.80910927386634,144.92545908085012,7095,3031.0,"Holy Rosary School, VIC",37 Gower St,1552.119886983806
8,,-37.80910927386634,144.92545908085012,7096,3006.0,Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",2934.2369310216473
8,,-37.80910927386634,144.92545908085012,7097,3006.0,Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",2934.2369310216473
8,,-37.80910927386634,144.92545908085012,7098,3031.0,151 Mt Alexander Road,,3000.723988988654
8,,-37.80910927386634,144.92545908085012,7165,3053.0,Carlton Learning Precinct,150 Palmerston st,4317.83267568492
8,,-37.80910927386634,144.92545908085012,7166,3054.0,Carlton North Primary School,60 Lee St,4654.798999996392
8,,-37.80910927386634,144.92545908085012,7167,3053.0,The Salvation Army Church Carlton,324 Drummond St,4035.256949169376
8,,-37.80910927386634,144.92545908085012,7173,3008.0,Library at The Dock,107 Victoria Harbour Prom,1811.0241099942727
